pid,fid18,tb4_a18_f,tb4_a18_m
120086103,120086,不适用,文盲/半文盲
120086101,120086,文盲/半文盲,不适用
120086102,120086,不适用,文盲/半文盲
120087103,120087,不适用,不适用
120087102,120087,不适用,不适用
120087101,120087,小学,文盲/半文盲
120088105,120088,小学,文盲/半文盲
120088106,120088,小学,文盲/半文盲
120088104,120088,不适用,文盲/半文盲
120088102,120088,不适用,不适用
120088103,120088,高中,文盲/半文盲
120088101,120088,文盲/半文盲,文盲/半文盲
120089103,120089,不适用,不适用
120089102,120089,不适用,不适用
120090104,120090,小学,小学
120090102,120090,文盲/半文盲,文盲/半文盲
120090101,120090,文盲/半文盲,文盲/半文盲
120091103,120091,初中,文盲/半文盲
120091102,120091,不适用,不适用
120091101,120091,不适用,不适用
120092104,120092,初中,初中
120092101,120092,不适用,不适用
120092102,120092,不知道,文盲/半文盲
120093105,120093,初中,初中
120093106,120093,初中,初中
120093102,120093,文盲/半文盲,文盲/半文盲
120093101,120093,文盲/半文盲,文盲/半文盲
120093103,120093,不适用,不适用
120093104,120093,不适用,不适用
120094102,120094,文盲/半文盲,不适用
120094101,120094,不适用,不适用
120095102,120095,高中,文盲/半文盲
120095101,120095,高中,高中
120095103,120095,高中,文盲/半文盲
120095401,120095,高中,文盲/半文盲
120096102,120096,不适用,不适用
120096101,120096,不适用,不适用
120097554,120097,小学,文盲/半文盲
120097553,120097,小学,文盲/半文盲
120097501,120097,小学,文盲/半文盲
120097555,120097,小学,文盲/半文盲
120097502,120097,不适用,不适用
120097531,120097,文盲/半文盲,文盲/半文盲
120097551,120097,不适用,不适用
120097552,120097,小学,文盲/半文盲
120097104,120097,不适用,不适用
120097105,120097,不适用,不适用
120100105,120100,初中,初中
120100501,120100,高中,大专
120100104,120100,初中,初中
120100101,120100,小学,初中
120100401,120100,高中,大专
120100102,120100,小学,文盲/半文盲
120100103,120100,初中,初中
120101101,120101,小学,文盲/半文盲
120101104,120101,初中,初中
120101102,120101,文盲/半文盲,文盲/半文盲
120101103,120101,初中,初中
120102401,120102,初中,大专
120102501,120102,初中,大专
120102102,120102,不适用,不适用
120102101,120102,不适用,文盲/半文盲
120102431,120102,不适用,不适用
120102103,120102,文盲/半文盲,小学
120103105,120103,大专,小学
120103102,120103,不适用,不适用
120103104,120103,不适用,不适用
120103101,120103,小学,小学
120103103,120103,文盲/半文盲,文盲/半文盲
120103401,120103,大专,小学
120104104,120104,文盲/半文盲,文盲/半文盲
120104103,120104,文盲/半文盲,不适用
120104101,120104,不适用,不适用
120104401,120104,初中,小学
120108104,120108,高中,大专
120108103,120108,初中,初中
120108102,120108,不适用,不适用
120109103,120109,不适用,文盲/半文盲
120109601,120109,高中,高中
120109521,120109,高中,高中
120109102,120109,文盲/半文盲,文盲/半文盲
119569501,120109,不适用,不适用
120109101,120109,初中,初中
120110102,120110,不适用,文盲/半文盲
120110101,120110,不适用,文盲/半文盲
120111103,120111,小学,不适用
120111101,120111,不适用,不适用
130502105,120112,不适用,小学
130502103,120112,高中,初中
120113103,120113,大学本科,高中
120113102,120113,不适用,不适用
120113101,120113,不适用,不适用
120114103,120114,不适用,不适用
120125101,120125,文盲/半文盲,不适用
120125401,120125,高中,高中
120125102,120125,不适用,初中
120125103,120125,不适用,不适用
120126102,120126,不适用,不适用
120126101,120126,不适用,不适用
120129102,120129,不适用,不适用
120129101,120129,文盲/半文盲,不知道
120131103,120131,小学,大专
120131101,120131,小学,文盲/半文盲
120162601,120162,初中,初中
211554103,120162,文盲/半文盲,小学
120162551,120162,不适用,不适用
130645101,120269,文盲/半文盲,不适用
120291554,120291,大学本科,高中
120291552,120291,不适用,不适用
120291551,120291,不适用,不适用
211750103,120291,初中,小学
120291553,120291,缺失,缺失
130833104,120448,高中,高中
120569555,120569,小学,初中
120569601,120569,初中,小学
120569556,120569,初中,小学
120569552,120569,不适用,不适用
120569551,120569,不适用,文盲/半文盲
120569554,120569,不适用,不适用
220067102,120569,不适用,不适用
120569553,120569,小学,初中
120721501,120721,大专,大专
140141103,120721,高中,高中
120721601,120721,不适用,不适用
220344105,120795,初中,小学
220344104,120795,小学,小学
220344101,120795,文盲/半文盲,高中
140394103,120977,小学,小学
140394104,120977,大专,大专
140394105,120977,文盲/半文盲,文盲/半文盲
120977551,120977,不适用,不适用
121095553,121095,不适用,不适用
230249101,121095,高中,初中
121095552,121095,大专,大专
121095551,121095,不适用,初中
230463571,121265,大学本科,大学本科
230463103,121265,初中,不适用
121265551,121265,不适用,不适用
310587102,122061,初中,初中
310587101,122061,初中,小学
210898103,122225,初中,高中
411068106,122426,初中,初中
411068103,122426,文盲/半文盲,不适用
122426431,122426,不适用,不适用
211410521,122705,初中,高中
211410103,122705,文盲/半文盲,初中
122705501,122705,小学,不适用
211513101,122825,不适用,不适用
312506103,123187,文盲/半文盲,文盲/半文盲
320113102,123318,不适用,不适用
320113431,123318,不适用,不适用
320113401,123318,初中,初中
320113103,123318,文盲/半文盲,小学
123392552,123392,大学本科,初中
320219103,123392,初中,文盲/半文盲
123392551,123392,不适用,不适用
230037521,123713,高中,大学本科
123713501,123713,不适用,不适用
230037103,123713,大专,大专
330295103,123731,小学,文盲/半文盲
123731551,123731,不适用,不适用
330295571,123731,大专,大专
123755551,123755,不适用,不适用
123755552,123755,小学,初中
330331104,123755,文盲/半文盲,文盲/半文盲
330340571,123758,硕士,大学本科
123758553,123758,不适用,不适用
123758552,123758,不适用,不适用
330340104,123758,小学,文盲/半文盲
123758551,123758,高中,高中
123804551,123804,初中,高中
230131104,123804,高中,高中
123804501,123804,不适用,不适用
123844601,123844,不适用,不适用
230170102,123844,不适用,不适用
340314104,124034,小学,不适用
230411521,124079,大专,大学本科
230411103,124079,高中,初中
124079501,124079,不适用,不适用
350093502,124166,初中,初中
350093501,124166,不适用,不适用
350093105,124166,文盲/半文盲,文盲/半文盲
440226103,124347,小学,小学
124495553,124495,不适用,文盲/半文盲
124495552,124495,大专,初中
124495554,124495,不适用,不适用
124495555,124495,不适用,不适用
360290104,124495,高中,文盲/半文盲
124495551,124495,不适用,文盲/半文盲
360333103,124530,高中,高中
124530601,124530,不适用,不适用
370258501,124775,初中,初中
370258105,124775,初中,初中
370258103,124775,文盲/半文盲,文盲/半文盲
370258104,124775,小学,不适用
370691572,125126,小学,高中
370691571,125126,小学,高中
125126551,125126,不适用,不适用
370691104,125126,高中,文盲/半文盲
211462104,125494,不适用,不适用
410343502,125497,初中,高中
410343501,125497,不适用,不适用
410343104,125497,初中,文盲/半文盲
125553571,125553,大学本科,大专
311882105,125553,初中,初中
311882104,125553,高中,高中
410416104,125556,高中,初中
410625501,125739,大专,高中
410625431,125739,不适用,不适用
410625101,125739,高中,高中
410823107,125893,不适用,不适用
125984552,125984,初中,初中
125984551,125984,初中,初中
125984553,125984,不适用,不适用
410917104,125984,初中,文盲/半文盲
411022107,126081,高中,文盲/半文盲
320020102,126144,不适用,不适用
320020103,126144,不适用,不适用
411117104,126168,小学,初中
320070106,126186,大专,初中
126186501,126186,不适用,不适用
320070521,126186,大专,高中
411168104,126209,初中,文盲/半文盲
126209601,126209,不适用,不适用
411168103,126209,初中,文盲/半文盲
411217501,126250,不适用,不适用
411217104,126250,小学,小学
126250601,126250,初中,小学
330044104,126519,小学,不适用
330044101,126519,文盲/半文盲,初中
330296101,126729,不适用,文盲/半文盲
126729601,126729,不适用,不适用
330296103,126729,文盲/半文盲,不适用
126758553,126758,不适用,不适用
126758551,126758,文盲/半文盲,文盲/半文盲
126758552,126758,不适用,不适用
420008103,126758,初中,文盲/半文盲
126758601,126758,高中,初中
420333104,126919,初中,小学
340318103,127089,大专,不适用
340318105,127089,初中,初中
340318102,127089,不适用,不适用
340318101,127089,大学本科,文盲/半文盲
340318104,127089,初中,不适用
430117103,127105,大学本科,大专
340330621,127106,大专,不适用
340330104,127106,文盲/半文盲,文盲/半文盲
127185501,127185,不适用,不适用
127185601,127185,硕士,大学本科
350018104,127185,初中,文盲/半文盲
350018102,127185,文盲/半文盲,文盲/半文盲
127185551,127185,硕士,大学本科
430345104,127250,小学,初中
350105108,127268,小学,文盲/半文盲
350105106,127268,小学,文盲/半文盲
350105107,127268,不适用,不适用
350105103,127268,小学,文盲/半文盲
127580551,127580,不适用,文盲/半文盲
127580601,127580,不适用,不适用
360211401,127580,初中,小学
360211103,127580,不适用,小学
440298103,127673,小学,小学
440363103,127723,高中,小学
127723601,127723,不适用,不适用
127723602,127723,大专,大学本科
440512104,127853,文盲/半文盲,不适用
440512102,127853,文盲/半文盲,不适用
127889557,127889,不适用,不适用
127889552,127889,小学,初中
127889554,127889,小学,初中
127889556,127889,不适用,不适用
127889555,127889,不适用,文盲/半文盲
127889551,127889,文盲/半文盲,文盲/半文盲
127889553,127889,小学,初中
440560103,127889,小学,文盲/半文盲
370333103,128083,初中,初中
128083501,128083,不适用,不适用
128083551,128083,初中,初中
128367501,128367,小学,小学
128367551,128367,小学,小学
370605103,128367,初中,文盲/半文盲
128367502,128367,不适用,不适用
370707102,128442,不适用,不适用
370707101,128442,不适用,不适用
130517103,128526,初中,初中
410149105,128702,小学,小学
128750551,128750,初中,初中
410202521,128750,初中,初中
410202104,128750,初中,小学
128750501,128750,不适用,不适用
441915102,128840,小学,不适用
128840601,128840,不适用,不适用
441915101,128840,不适用,文盲/半文盲
128840602,128840,初中,初中
441998108,128909,初中,初中
441998104,128909,初中,文盲/半文盲
